Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Day,Ship_Year,Ship_Month,Ship_Day
437,CA-2025-202535,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,373.4373,9,0.0,176.5843,2025,9,18,2025,9,22
438,CA-2025-202583,Second Class,JS-15880,John Stevenson,Consumer,United States,Irving,Texas,75061,Central,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,204.3101,5,0.2,78.7811,2025,7,14,2025,7,18
439,CA-2025-202517,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Palm Coast,Florida,32137,South,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,6.3058,6,0.7,-7.0968,2025,11,28,2025,12,3
440,CA-2025-202535,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",106.7927,5,0.2,19.2002,2025,11,29,2025,12,3
441,US-2025-202506,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,18.4062,1,0.0,3.6564,2025,12,6,2025,12,8
442,CA-2025-202540,Second Class,TB-21250,Tim Brockman,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,636.5684,4,0.0,301.5536,2025,10,9,2025,10,13
443,US-2025-202506,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,93.1332,3,0.0,41.8632,2025,8,15,2025,8,19
444,CA-2025-202581,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,60.6166,3,0.2,5.7485,2025,8,3,2025,8,7
445,CA-2025-202527,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Phoenix,Arizona,85023,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,186.5408,7,0.2,17.6649,2025,5,11,2025,5,16
446,CA-2025-202507,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Gulfport,Mississippi,39503,South,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,26.7888,4,0.0,17.1077,2025,1,24,2025,1,26
447,US-2025-202585,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,122.4129,1,0.0,28.9044,2025,9,3,2025,9,8
448,CA-2025-202572,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,167.9995,2,0.2,42.3468,2025,3,16,2025,3,16
449,CA-2025-202543,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,259.1307,6,0.0,67.2619,2025,5,21,2025,5,26
450,CA-2025-202506,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,464.509,5,0.3,-136.2282,2025,9,26,2025,9,30
451,CA-2025-202512,Second Class,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,75.299,3,0.2,25.6109,2025,6,18,2025,6,20
452,CA-2025-202534,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,30.12,6,0.0,17.7867,2025,6,20,2025,6,25
453,CA-2025-202598,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,-1.4256,2,0.2,6.7274,2025,12,10,2025,12,12
454,CA-2025-202501,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",129.9261,1,0.2,-17.1696,2025,9,8,2025,9,8
455,CA-2025-202522,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,-6.5679,4,0.8,0.2007,2025,6,11,2025,6,17
456,CA-2025-202535,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Springdale,Arkansas,72762,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",8.7076,2,0.0,4.9282,2025,11,4,2025,11,8
457,CA-2025-202534,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,50.217,11,0.0,18.4157,2025,10,11,2025,10,16
458,US-2025-202507,Same Day,JC-15775,John Castell,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,189.3304,4,0.0,94.4621,2025,5,19,2025,5,19
459,CA-2025-202598,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,79.3966,2,0.0,41.3553,2025,11,13,2025,11,19
460,CA-2025-202574,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",657.5662,9,0.0,183.5691,2025,6,29,2025,7,2
461,CA-2025-202507,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,171.1664,3,0.2,12.9625,2025,2,18,2025,2,21
462,CA-2025-202570,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,29.2424,7,0.0,0.8795,2025,12,12,2025,12,15
463,US-2025-202572,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,23.2217,3,0.0,8.64,2025,6,6,2025,6,7
464,CA-2025-202568,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,4.689,2,0.0,4.4234,2025,9,18,2025,9,25
465,CA-2025-202563,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",44.4208,5,0.7,-48.267,2025,4,16,2025,4,21
466,CA-2025-202574,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,173.6133,1,0.3,-2.7811,2025,9,10,2025,9,14
467,CA-2025-202591,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,66.242,3,0.0,19.768,2025,10,25,2025,10,30
468,CA-2025-202599,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,14.6001,2,0.0,2.5243,2025,9,7,2025,9,7
469,CA-2025-202548,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,953.04,7,0.2,118.1167,2025,5,4,2025,5,8
470,CA-2025-202518,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",20.9266,3,0.0,11.3407,2025,12,4,2025,12,10
471,CA-2025-202522,Second Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,23.5799,3,0.0,7.9338,2025,11,15,2025,11,17
472,CA-2025-202547,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",33.3978,6,0.0,19.094,2025,2,23,2025,3,1
473,CA-2025-202580,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,474.1807,7,0.3,-18.2946,2025,11,3,2025,11,7
474,CA-2025-202530,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,9.5995,3,0.0,8.1519,2025,12,11,2025,12,15
475,CA-2025-202501,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",162.7144,7,0.2,45.6896,2025,6,8,2025,6,12
476,CA-2025-202596,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,378.9227,5,0.2,37.8648,2025,4,14,2025,4,18
477,CA-2025-202571,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,49.5649,7,0.0,18.3243,2025,8,11,2025,8,16
478,US-2025-202546,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,112.1408,5,0.4,19.0291,2025,10,26,2025,10,31
479,CA-2025-202556,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",412.1013,8,0.0,117.8181,2025,3,29,2025,4,2
480,CA-2025-202540,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,145.1975,2,0.0,36.4944,2025,5,22,2025,5,29
481,US-2025-202571,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,154.5078,3,0.0,38.2484,2025,5,9,2025,5,15
482,CA-2025-202574,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,25.084,6,0.0,21.2124,2025,11,27,2025,11,29
483,US-2025-202586,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,16.6876,7,0.0,7.1349,2025,3,28,2025,3,31
484,CA-2025-202546,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",30.4057,2,0.0,7.6128,2025,10,21,2025,10,27
485,CA-2025-202557,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1321.1746,13,0.15,31.129,2025,12,8,2025,12,12
486,US-2025-202547,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,58.2326,6,0.2,-8.5302,2025,12,2,2025,12,6
487,CA-2025-202523,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",134.5294,3,0.0,57.9868,2025,3,21,2025,3,25
488,US-2025-202561,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",409.5813,2,0.4,-153.7964,2025,12,3,2025,12,6
489,CA-2025-202570,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.9011,3,0.2,-1.655,2025,4,22,2025,4,24
490,CA-2025-202511,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,14.6689,2,0.2,0.4107,2025,9,20,2025,9,23
491,CA-2025-202576,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,-4.1355,1,0.0,1.5661,2025,7,19,2025,7,25
492,CA-2025-202517,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",41.0434,4,0.0,16.7819,2025,7,25,2025,7,27
493,CA-2025-202566,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,31.3955,4,0.2,7.3112,2025,12,27,2025,12,31
494,CA-2025-202572,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,19.3542,2,0.0,2.4445,2025,9,21,2025,9,23
495,US-2025-202527,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-AR-10002375,Office Supplies,Art,Newell 351,32.1601,7,0.0,8.869,2025,1,20,2025,1,26
496,CA-2025-202514,First Class,LS-17245,Lynn Smith,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,32.8278,3,0.2,6.2702,2025,12,21,2025,12,24
497,US-2025-202585,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,25.6969,3,0.0,13.7307,2025,11,23,2025,11,25
498,CA-2025-202585,Same Day,JM-16195,Justin MacKendrick,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,60.5678,4,0.0,14.3795,2025,11,5,2025,11,5
499,CA-2025-202574,Second Class,GM-14500,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",6.3782,3,0.2,7.1619,2025,3,26,2025,3,30
500,CA-2025-202581,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,3.9819,2,0.4,-7.035,2025,9,1,2025,9,5
